policy_type,threshold,action_delay,timeout,score_point_s,score_mode,cutoff_rate,mean_latency,timeout_rate,detect_rate,f1,n_hold_spans,n_eot_spans,is_pareto
model,0.47,0.7,3.5,0.2,score_point,0.019858156028368795,1.0219999999999998,0.115,0.885,0.921875,705,400,False
model,0.48,0.7,3.5,0.2,score_point,0.019858156028368795,1.0289999999999997,0.1175,0.8825,0.9204693611473272,705,400,False
model,0.35,0.8,3.5,0.2,score_point,0.019858156028368795,1.0362500000000003,0.0875,0.9125,0.9370988446726572,705,400,False
model,0.63,0.6,3.0,0.2,score_point,0.019858156028368795,1.0379999999999998,0.1825,0.8175,0.8825910931174089,705,400,False
model,0.49,0.7,3.5,0.2,score_point,0.019858156028368795,1.043,0.1225,0.8775,0.9176470588235295,705,400,False
model,0.5,0.7,3.5,0.2,score_point,0.019858156028368795,1.0499999999999998,0.125,0.875,0.9162303664921465,705,400,False
model,0.51,0.7,3.5,0.2,score_point,0.019858156028368795,1.057,0.1275,0.8725,0.9148099606815204,705,400,False
model,0.52,0.7,3.5,0.2,score_point,0.019858156028368795,1.057,0.1275,0.8725,0.9148099606815204,705,400,False
model,0.53,0.7,3.5,0.2,score_point,0.019858156028368795,1.0709999999999997,0.1325,0.8675,0.911957950065703,705,400,False
model,0.29,0.9,3.5,0.2,score_point,0.019858156028368795,1.082,0.07,0.93,0.9465648854961832,705,400,False
model,0.54,0.7,3.5,0.2,score_point,0.019858156028368795,1.0849999999999997,0.1375,0.8625,0.9090909090909092,705,400,False
model,0.55,0.7,3.5,0.2,score_point,0.019858156028368795,1.0849999999999997,0.1375,0.8625,0.9090909090909092,705,400,False
model,0.56,0.7,3.5,0.2,score_point,0.019858156028368795,1.0919999999999996,0.14,0.86,0.9076517150395778,705,400,False
model,0.64,0.5,3.5,0.2,score_point,0.019858156028368795,1.0925,0.1975,0.8025,0.873469387755102,705,400,False
model,0.3,0.9,3.5,0.2,score_point,0.019858156028368795,1.0950000000000002,0.075,0.925,0.943877551020408,705,400,False
model,0.31,0.9,3.5,0.2,score_point,0.019858156028368795,1.1015000000000001,0.0775,0.9225,0.942528735632184,705,400,False
model,0.32,0.9,3.5,0.2,score_point,0.019858156028368795,1.1015000000000001,0.0775,0.9225,0.942528735632184,705,400,False
model,0.72,0.6,2.5,0.2,score_point,0.019858156028368795,1.1035,0.265,0.735,0.8305084745762713,705,400,False
model,0.33,0.9,3.5,0.2,score_point,0.019858156028368795,1.108,0.08,0.92,0.9411764705882353,705,400,False
model,0.34,0.9,3.5,0.2,score_point,0.019858156028368795,1.108,0.08,0.92,0.9411764705882353,705,400,False
model,0.57,0.7,3.5,0.2,score_point,0.019858156028368795,1.1129999999999998,0.1475,0.8525,0.9033112582781457,705,400,False
model,0.73,0.6,2.5,0.2,score_point,0.019858156028368795,1.1177499999999998,0.2725,0.7275,0.825531914893617,705,400,False
model,0.61,0.6,3.5,0.2,score_point,0.019858156028368795,1.1219999999999999,0.18,0.82,0.8840970350404311,705,400,False
model,0.65,0.5,3.5,0.2,score_point,0.019858156028368795,1.1225,0.2075,0.7925,0.8673050615595075,705,400,False
model,0.7,0.5,3.0,0.2,score_point,0.019858156028368795,1.125,0.25,0.75,0.8403361344537814,705,400,False
model,0.58,0.7,3.5,0.2,score_point,0.019858156028368795,1.1339999999999997,0.155,0.845,0.898936170212766,705,400,False
model,0.71,0.5,3.0,0.2,score_point,0.019858156028368795,1.14375,0.2575,0.7425,0.8354430379746836,705,400,False
model,0.66,0.5,3.5,0.2,score_point,0.019858156028368795,1.145,0.215,0.785,0.8626373626373627,705,400,False
model,0.74,0.4,3.0,0.2,score_point,0.019858156028368795,1.1605,0.2925,0.7075,0.812051649928264,705,400,False
model,0.59,0.8,3.0,0.2,score_point,0.019858156028368795,1.1630000000000003,0.165,0.835,0.893048128342246,705,400,False
model,0.67,0.5,3.5,0.2,score_point,0.019858156028368795,1.1675,0.2225,0.7775,0.8579310344827586,705,400,False
model,0.29,1.0,3.5,0.2,score_point,0.019858156028368795,1.175,0.07,0.93,0.9465648854961832,705,400,False
model,0.68,0.5,3.5,0.2,score_point,0.019858156028368795,1.175,0.225,0.775,0.8563535911602209,705,400,False
model,0.6,0.8,3.0,0.2,score_point,0.019858156028368795,1.1850000000000003,0.175,0.825,0.8870967741935484,705,400,False
model,0.3,1.0,3.5,0.2,score_point,0.019858156028368795,1.1875,0.075,0.925,0.943877551020408,705,400,False
model,0.75,0.4,3.0,0.2,score_point,0.019858156028368795,1.193,0.305,0.695,0.8034682080924856,705,400,False
model,0.31,1.0,3.5,0.2,score_point,0.019858156028368795,1.19375,0.0775,0.9225,0.942528735632184,705,400,False
model,0.32,1.0,3.5,0.2,score_point,0.019858156028368795,1.19375,0.0775,0.9225,0.942528735632184,705,400,False
model,0.33,1.0,3.5,0.2,score_point,0.019858156028368795,1.2,0.08,0.92,0.9411764705882353,705,400,False
model,0.34,1.0,3.5,0.2,score_point,0.019858156028368795,1.2,0.08,0.92,0.9411764705882353,705,400,False
model,0.7,0.8,2.5,0.2,score_point,0.019858156028368795,1.225,0.25,0.75,0.8403361344537814,705,400,False
model,0.74,0.3,3.5,0.2,score_point,0.019858156028368795,1.2360000000000002,0.2925,0.7075,0.812051649928264,705,400,False
model,0.71,0.8,2.5,0.2,score_point,0.019858156028368795,1.2377500000000001,0.2575,0.7425,0.8354430379746836,705,400,False
model,0.59,0.9,3.0,0.2,score_point,0.019858156028368795,1.2465000000000002,0.165,0.835,0.893048128342246,705,400,False
model,0.6,0.9,3.0,0.2,score_point,0.019858156028368795,1.2675,0.175,0.825,0.8870967741935484,705,400,False
model,0.75,0.3,3.5,0.2,score_point,0.019858156028368795,1.2760000000000002,0.305,0.695,0.8034682080924856,705,400,False
model,0.79,0.3,3.0,0.2,score_point,0.019858156028368795,1.2990000000000004,0.37,0.63,0.7567567567567567,705,400,False
model,0.8,0.5,2.5,0.2,score_point,0.019858156028368795,1.3,0.4,0.6,0.7339449541284404,705,400,False
model,0.7,0.9,2.5,0.2,score_point,0.019858156028368795,1.3000000000000003,0.25,0.75,0.8403361344537814,705,400,False
model,0.71,0.9,2.5,0.2,score_point,0.019858156028368795,1.3119999999999998,0.2575,0.7425,0.8354430379746836,705,400,False
model,0.59,1.0,3.0,0.2,score_point,0.019858156028368795,1.33,0.165,0.835,0.893048128342246,705,400,False
model,0.81,0.5,2.5,0.2,score_point,0.019858156028368795,1.345,0.4225,0.5775,0.7162790697674419,705,400,False
model,0.6,1.0,3.0,0.2,score_point,0.019858156028368795,1.35,0.175,0.825,0.8870967741935484,705,400,False
model,0.7,1.0,2.5,0.2,score_point,0.019858156028368795,1.375,0.25,0.75,0.8403361344537814,705,400,False
model,0.71,1.0,2.5,0.2,score_point,0.019858156028368795,1.38625,0.2575,0.7425,0.8354430379746836,705,400,False
model,0.82,0.5,2.5,0.2,score_point,0.019858156028368795,1.395,0.4475,0.5525,0.6960629921259843,705,400,False
model,0.83,0.5,2.5,0.2,score_point,0.019858156028368795,1.45,0.475,0.525,0.6730769230769231,705,400,False
model,0.88,0.4,2.5,0.2,score_point,0.019858156028368795,1.7807499999999998,0.6575,0.3425,0.49727767695099817,705,400,False
model,0.86,0.2,3.0,0.2,score_point,0.019858156028368795,1.803,0.5725,0.4275,0.5846153846153845,705,400,False
model,0.89,0.3,2.5,0.2,score_point,0.019858156028368795,1.8235,0.6925,0.3075,0.45810055865921784,705,400,False
model,0.9,0.2,2.5,0.2,score_point,0.019858156028368795,1.8617499999999996,0.7225,0.2775,0.42285714285714293,705,400,False
model,0.87,0.2,3.0,0.2,score_point,0.019858156028368795,1.915,0.6125,0.3875,0.5448154657293497,705,400,False
model,0.36,0.7,3.5,0.2,score_point,0.02127659574468085,0.9449999999999998,0.0875,0.9125,0.935897435897436,705,400,True
model,0.37,0.7,3.5,0.2,score_point,0.02127659574468085,0.9519999999999998,0.09,0.91,0.9345314505776637,705,400,False
model,0.38,0.7,3.5,0.2,score_point,0.02127659574468085,0.9519999999999998,0.09,0.91,0.9345314505776637,705,400,False
model,0.39,0.7,3.5,0.2,score_point,0.02127659574468085,0.966,0.095,0.905,0.9317889317889317,705,400,False
model,0.4,0.7,3.5,0.2,score_point,0.02127659574468085,0.966,0.095,0.905,0.9317889317889317,705,400,False
model,0.41,0.7,3.5,0.2,score_point,0.02127659574468085,0.966,0.095,0.905,0.9317889317889317,705,400,False
model,0.42,0.7,3.5,0.2,score_point,0.02127659574468085,0.966,0.095,0.905,0.9317889317889317,705,400,False
model,0.43,0.7,3.5,0.2,score_point,0.02127659574468085,0.9799999999999999,0.1,0.9,0.9290322580645162,705,400,False
model,0.44,0.7,3.5,0.2,score_point,0.02127659574468085,0.9799999999999999,0.1,0.9,0.9290322580645162,705,400,False
model,0.3,0.8,3.5,0.2,score_point,0.02127659574468085,1.0025000000000002,0.075,0.925,0.9426751592356688,705,400,False
model,0.31,0.8,3.5,0.2,score_point,0.02127659574468085,1.0092500000000002,0.0775,0.9225,0.9413265306122449,705,400,False
model,0.32,0.8,3.5,0.2,score_point,0.02127659574468085,1.0092500000000002,0.0775,0.9225,0.9413265306122449,705,400,False
model,0.33,0.8,3.5,0.2,score_point,0.02127659574468085,1.016,0.08,0.92,0.9399744572158366,705,400,False
model,0.34,0.8,3.5,0.2,score_point,0.02127659574468085,1.016,0.08,0.92,0.9399744572158366,705,400,False
model,0.45,0.8,3.0,0.2,score_point,0.02127659574468085,1.0365,0.1075,0.8925,0.9248704663212435,705,400,False
model,0.46,0.8,3.0,0.2,score_point,0.02127659574468085,1.0475,0.1125,0.8875,0.922077922077922,705,400,False
model,0.63,0.5,3.5,0.2,score_point,0.02127659574468085,1.0475,0.1825,0.8175,0.8814016172506738,705,400,False
model,0.47,0.8,3.0,0.2,score_point,0.02127659574468085,1.0530000000000002,0.115,0.885,0.9206762028608583,705,400,False
model,0.48,0.8,3.0,0.2,score_point,0.02127659574468085,1.0585000000000002,0.1175,0.8825,0.9192708333333333,705,400,False
model,0.49,0.8,3.0,0.2,score_point,0.02127659574468085,1.0695000000000001,0.1225,0.8775,0.9164490861618798,705,400,False
model,0.5,0.8,3.0,0.2,score_point,0.02127659574468085,1.0750000000000002,0.125,0.875,0.9150326797385621,705,400,False
model,0.59,0.6,3.5,0.2,score_point,0.02127659574468085,1.0785,0.165,0.835,0.8918558077436582,705,400,False
model,0.51,0.8,3.0,0.2,score_point,0.02127659574468085,1.0805,0.1275,0.8725,0.9136125654450262,705,400,False
model,0.52,0.8,3.0,0.2,score_point,0.02127659574468085,1.0805,0.1275,0.8725,0.9136125654450262,705,400,False
model,0.36,0.9,3.0,0.2,score_point,0.02127659574468085,1.0837500000000002,0.0875,0.9125,0.935897435897436,705,400,False
model,0.37,0.9,3.0,0.2,score_point,0.02127659574468085,1.0890000000000002,0.09,0.91,0.9345314505776637,705,400,False
model,0.38,0.9,3.0,0.2,score_point,0.02127659574468085,1.0890000000000002,0.09,0.91,0.9345314505776637,705,400,False
model,0.53,0.8,3.0,0.2,score_point,0.02127659574468085,1.0915000000000001,0.1325,0.8675,0.9107611548556432,705,400,False
model,0.39,0.9,3.0,0.2,score_point,0.02127659574468085,1.0995000000000001,0.095,0.905,0.9317889317889317,705,400,False
model,0.4,0.9,3.0,0.2,score_point,0.02127659574468085,1.0995000000000001,0.095,0.905,0.9317889317889317,705,400,False
model,0.41,0.9,3.0,0.2,score_point,0.02127659574468085,1.0995000000000001,0.095,0.905,0.9317889317889317,705,400,False
model,0.42,0.9,3.0,0.2,score_point,0.02127659574468085,1.0995000000000001,0.095,0.905,0.9317889317889317,705,400,False
model,0.54,0.8,3.0,0.2,score_point,0.02127659574468085,1.1025000000000003,0.1375,0.8625,0.9078947368421054,705,400,False
model,0.55,0.8,3.0,0.2,score_point,0.02127659574468085,1.1025000000000003,0.1375,0.8625,0.9078947368421054,705,400,False
model,0.6,0.6,3.5,0.2,score_point,0.02127659574468085,1.1074999999999997,0.175,0.825,0.8859060402684564,705,400,False
model,0.56,0.8,3.0,0.2,score_point,0.02127659574468085,1.1080000000000003,0.14,0.86,0.906455862977602,705,400,False
model,0.43,0.9,3.0,0.2,score_point,0.02127659574468085,1.1100000000000003,0.1,0.9,0.9290322580645162,705,400,False
model,0.44,0.9,3.0,0.2,score_point,0.02127659574468085,1.1100000000000003,0.1,0.9,0.9290322580645162,705,400,False
model,0.61,0.7,3.0,0.2,score_point,0.02127659574468085,1.1139999999999999,0.18,0.82,0.8829071332436069,705,400,False
model,0.62,0.7,3.0,0.2,score_point,0.02127659574468085,1.1197499999999998,0.1825,0.8175,0.8814016172506738,705,400,False
model,0.57,0.8,3.0,0.2,score_point,0.02127659574468085,1.1245000000000003,0.1475,0.8525,0.9021164021164021,705,400,False
model,0.45,0.9,3.0,0.2,score_point,0.02127659574468085,1.1257500000000003,0.1075,0.8925,0.9248704663212435,705,400,False
model,0.46,0.9,3.0,0.2,score_point,0.02127659574468085,1.1362500000000002,0.1125,0.8875,0.922077922077922,705,400,False
model,0.58,0.8,3.0,0.2,score_point,0.02127659574468085,1.1410000000000002,0.155,0.845,0.897742363877822,705,400,False
model,0.47,0.9,3.0,0.2,score_point,0.02127659574468085,1.1415000000000004,0.115,0.885,0.9206762028608583,705,400,False
model,0.48,0.9,3.0,0.2,score_point,0.02127659574468085,1.1467500000000002,0.1175,0.8825,0.9192708333333333,705,400,False
model,0.7,0.7,2.5,0.2,score_point,0.02127659574468085,1.15,0.25,0.75,0.8391608391608391,705,400,False
model,0.49,0.9,3.0,0.2,score_point,0.02127659574468085,1.1572500000000003,0.1225,0.8775,0.9164490861618798,705,400,False
model,0.76,0.5,2.5,0.2,score_point,0.02127659574468085,1.16,0.33,0.67,0.7847730600292825,705,400,False
model,0.5,0.9,3.0,0.2,score_point,0.02127659574468085,1.1625000000000003,0.125,0.875,0.9150326797385621,705,400,False
model,0.71,0.7,2.5,0.2,score_point,0.02127659574468085,1.1634999999999998,0.2575,0.7425,0.8342696629213484,705,400,False
model,0.51,0.9,3.0,0.2,score_point,0.02127659574468085,1.1677500000000003,0.1275,0.8725,0.9136125654450262,705,400,False
model,0.52,0.9,3.0,0.2,score_point,0.02127659574468085,1.1677500000000003,0.1275,0.8725,0.9136125654450262,705,400,False
model,0.36,1.0,3.0,0.2,score_point,0.02127659574468085,1.175,0.0875,0.9125,0.935897435897436,705,400,False
model,0.53,0.9,3.0,0.2,score_point,0.02127659574468085,1.1782500000000002,0.1325,0.8675,0.9107611548556432,705,400,False
model,0.37,1.0,3.0,0.2,score_point,0.02127659574468085,1.18,0.09,0.91,0.9345314505776637,705,400,False
model,0.38,1.0,3.0,0.2,score_point,0.02127659574468085,1.18,0.09,0.91,0.9345314505776637,705,400,False
model,0.77,0.5,2.5,0.2,score_point,0.02127659574468085,1.18,0.34,0.66,0.7776141384388807,705,400,False
model,0.54,0.9,3.0,0.2,score_point,0.02127659574468085,1.1887500000000002,0.1375,0.8625,0.9078947368421054,705,400,False
model,0.55,0.9,3.0,0.2,score_point,0.02127659574468085,1.1887500000000002,0.1375,0.8625,0.9078947368421054,705,400,False
model,0.39,1.0,3.0,0.2,score_point,0.02127659574468085,1.19,0.095,0.905,0.9317889317889317,705,400,False
model,0.4,1.0,3.0,0.2,score_point,0.02127659574468085,1.19,0.095,0.905,0.9317889317889317,705,400,False
model,0.41,1.0,3.0,0.2,score_point,0.02127659574468085,1.19,0.095,0.905,0.9317889317889317,705,400,False
model,0.42,1.0,3.0,0.2,score_point,0.02127659574468085,1.19,0.095,0.905,0.9317889317889317,705,400,False
model,0.76,0.3,3.0,0.2,score_point,0.02127659574468085,1.1910000000000003,0.33,0.67,0.7847730600292825,705,400,False
model,0.56,0.9,3.0,0.2,score_point,0.02127659574468085,1.194,0.14,0.86,0.906455862977602,705,400,False
model,0.69,0.8,2.5,0.2,score_point,0.02127659574468085,1.1952500000000001,0.2325,0.7675,0.8504155124653738,705,400,False
model,0.43,1.0,3.0,0.2,score_point,0.02127659574468085,1.2,0.1,0.9,0.9290322580645162,705,400,False
model,0.44,1.0,3.0,0.2,score_point,0.02127659574468085,1.2,0.1,0.9,0.9290322580645162,705,400,False
model,0.57,0.9,3.0,0.2,score_point,0.02127659574468085,1.2097500000000003,0.1475,0.8525,0.9021164021164021,705,400,False
model,0.78,0.5,2.5,0.2,score_point,0.02127659574468085,1.21,0.355,0.645,0.7667161961367014,705,400,False
model,0.45,1.0,3.0,0.2,score_point,0.02127659574468085,1.215,0.1075,0.8925,0.9248704663212435,705,400,False
model,0.77,0.3,3.0,0.2,score_point,0.02127659574468085,1.2180000000000002,0.34,0.66,0.7776141384388807,705,400,False
model,0.46,1.0,3.0,0.2,score_point,0.02127659574468085,1.225,0.1125,0.8875,0.922077922077922,705,400,False
model,0.58,0.9,3.0,0.2,score_point,0.02127659574468085,1.2255,0.155,0.845,0.897742363877822,705,400,False
model,0.47,1.0,3.0,0.2,score_point,0.02127659574468085,1.23,0.115,0.885,0.9206762028608583,705,400,False
model,0.48,1.0,3.0,0.2,score_point,0.02127659574468085,1.235,0.1175,0.8825,0.9192708333333333,705,400,False
model,0.79,0.5,2.5,0.2,score_point,0.02127659574468085,1.24,0.37,0.63,0.7556221889055472,705,400,False
model,0.49,1.0,3.0,0.2,score_point,0.02127659574468085,1.245,0.1225,0.8775,0.9164490861618798,705,400,False
model,0.5,1.0,3.0,0.2,score_point,0.02127659574468085,1.25,0.125,0.875,0.9150326797385621,705,400,False
model,0.51,1.0,3.0,0.2,score_point,0.02127659574468085,1.255,0.1275,0.8725,0.9136125654450262,705,400,False
model,0.52,1.0,3.0,0.2,score_point,0.02127659574468085,1.255,0.1275,0.8725,0.9136125654450262,705,400,False
model,0.78,0.3,3.0,0.2,score_point,0.02127659574468085,1.2585000000000002,0.355,0.645,0.7667161961367014,705,400,False
model,0.53,1.0,3.0,0.2,score_point,0.02127659574468085,1.265,0.1325,0.8675,0.9107611548556432,705,400,False
model,0.69,0.9,2.5,0.2,score_point,0.02127659574468085,1.272,0.2325,0.7675,0.8504155124653738,705,400,False
model,0.54,1.0,3.0,0.2,score_point,0.02127659574468085,1.275,0.1375,0.8625,0.9078947368421054,705,400,False
model,0.55,1.0,3.0,0.2,score_point,0.02127659574468085,1.275,0.1375,0.8625,0.9078947368421054,705,400,False
model,0.56,1.0,3.0,0.2,score_point,0.02127659574468085,1.28,0.14,0.86,0.906455862977602,705,400,False
model,0.57,1.0,3.0,0.2,score_point,0.02127659574468085,1.295,0.1475,0.8525,0.9021164021164021,705,400,False
model,0.58,1.0,3.0,0.2,score_point,0.02127659574468085,1.31,0.155,0.845,0.897742363877822,705,400,False
model,0.69,1.0,2.5,0.2,score_point,0.02127659574468085,1.34875,0.2325,0.7675,0.8504155124653738,705,400,False
model,0.79,0.2,3.5,0.2,score_point,0.02127659574468085,1.4209999999999996,0.37,0.63,0.7556221889055472,705,400,False
model,0.84,0.4,2.5,0.2,score_point,0.02127659574468085,1.45,0.5,0.5,0.6504065040650407,705,400,False
model,0.85,0.4,2.5,0.2,score_point,0.02127659574468085,1.534,0.54,0.46,0.6143572621035059,705,400,False
model,0.84,0.2,3.0,0.2,score_point,0.02127659574468085,1.5999999999999996,0.5,0.5,0.6504065040650407,705,400,False
model,0.86,0.4,2.5,0.2,score_point,0.02127659574468085,1.60225,0.5725,0.4275,0.5836177474402731,705,400,False
model,0.87,0.4,2.5,0.2,score_point,0.02127659574468085,1.68625,0.6125,0.3875,0.543859649122807,705,400,False
model,0.85,0.2,3.0,0.2,score_point,0.02127659574468085,1.712,0.54,0.46,0.6143572621035059,705,400,False
model,0.88,0.3,2.5,0.2,score_point,0.02127659574468085,1.7465000000000002,0.6575,0.3425,0.4963768115942028,705,400,False
model,0.35,0.7,3.5,0.2,score_point,0.02269503546099291,0.9449999999999998,0.0875,0.9125,0.9346991037131882,705,400,False
model,0.51,0.6,3.5,0.2,score_point,0.02269503546099291,0.9697499999999999,0.1275,0.8725,0.9124183006535947,705,400,False
model,0.52,0.6,3.5,0.2,score_point,0.02269503546099291,0.9697499999999999,0.1275,0.8725,0.9124183006535947,705,400,False
model,0.53,0.6,3.5,0.2,score_point,0.02269503546099291,0.9842499999999998,0.1325,0.8675,0.9095674967234599,705,400,False
model,0.29,0.8,3.5,0.2,score_point,0.02269503546099291,0.9890000000000001,0.07,0.93,0.9441624365482233,705,400,False
model,0.36,0.8,3.0,0.2,score_point,0.02269503546099291,0.9925000000000002,0.0875,0.9125,0.9346991037131882,705,400,False
model,0.37,0.8,3.0,0.2,score_point,0.02269503546099291,0.9980000000000001,0.09,0.91,0.9333333333333333,705,400,False
model,0.38,0.8,3.0,0.2,score_point,0.02269503546099291,0.9980000000000001,0.09,0.91,0.9333333333333333,705,400,False
model,0.54,0.6,3.5,0.2,score_point,0.02269503546099291,0.9987499999999998,0.1375,0.8625,0.9067017082785809,705,400,False
model,0.55,0.6,3.5,0.2,score_point,0.02269503546099291,0.9987499999999998,0.1375,0.8625,0.9067017082785809,705,400,False
model,0.56,0.6,3.5,0.2,score_point,0.02269503546099291,1.006,0.14,0.86,0.9052631578947369,705,400,False
model,0.39,0.8,3.0,0.2,score_point,0.02269503546099291,1.0090000000000001,0.095,0.905,0.9305912596401028,705,400,False
model,0.4,0.8,3.0,0.2,score_point,0.02269503546099291,1.0090000000000001,0.095,0.905,0.9305912596401028,705,400,False
model,0.41,0.8,3.0,0.2,score_point,0.02269503546099291,1.0090000000000001,0.095,0.905,0.9305912596401028,705,400,False
model,0.42,0.8,3.0,0.2,score_point,0.02269503546099291,1.0090000000000001,0.095,0.905,0.9305912596401028,705,400,False
model,0.43,0.8,3.0,0.2,score_point,0.02269503546099291,1.0200000000000002,0.1,0.9,0.9278350515463918,705,400,False
model,0.44,0.8,3.0,0.2,score_point,0.02269503546099291,1.0200000000000002,0.1,0.9,0.9278350515463918,705,400,False
model,0.57,0.6,3.5,0.2,score_point,0.02269503546099291,1.0277499999999997,0.1475,0.8525,0.9009247027741083,705,400,False
model,0.62,0.6,3.0,0.2,score_point,0.02269503546099291,1.0379999999999998,0.1825,0.8175,0.8802153432032301,705,400,False
model,0.58,0.6,3.5,0.2,score_point,0.02269503546099291,1.0494999999999999,0.155,0.845,0.896551724137931,705,400,False
model,0.27,0.9,3.5,0.2,score_point,0.02269503546099291,1.0625000000000002,0.0625,0.9375,0.9481668773704173,705,400,False
model,0.28,0.9,3.5,0.2,score_point,0.02269503546099291,1.0690000000000002,0.065,0.935,0.9468354430379747,705,400,False
model,0.7,0.6,2.5,0.2,score_point,0.02269503546099291,1.075,0.25,0.75,0.8379888268156425,705,400,False
model,0.59,0.7,3.0,0.2,score_point,0.02269503546099291,1.0794999999999997,0.165,0.835,0.8906666666666667,705,400,False
model,0.69,0.5,3.0,0.2,score_point,0.02269503546099291,1.08125,0.2325,0.7675,0.8492392807745505,705,400,False
model,0.35,0.9,3.0,0.2,score_point,0.02269503546099291,1.0837500000000002,0.0875,0.9125,0.9346991037131882,705,400,False
model,0.74,0.5,2.5,0.2,score_point,0.02269503546099291,1.085,0.2925,0.7075,0.8097281831187412,705,400,False
model,0.72,0.4,3.0,0.2,score_point,0.02269503546099291,1.089,0.265,0.735,0.8281690140845069,705,400,False
model,0.71,0.6,2.5,0.2,score_point,0.02269503546099291,1.0892499999999998,0.2575,0.7425,0.8330995792426369,705,400,False
model,0.6,0.7,3.0,0.2,score_point,0.02269503546099291,1.1024999999999998,0.175,0.825,0.8847184986595175,705,400,False
model,0.73,0.4,3.0,0.2,score_point,0.02269503546099291,1.1085,0.2725,0.7275,0.8231966053748232,705,400,False
model,0.75,0.5,2.5,0.2,score_point,0.02269503546099291,1.11,0.305,0.695,0.8011527377521614,705,400,False
model,0.63,0.8,2.5,0.2,score_point,0.02269503546099291,1.1102500000000002,0.1825,0.8175,0.8802153432032301,705,400,False
model,0.69,0.7,2.5,0.2,score_point,0.02269503546099291,1.1184999999999998,0.2325,0.7675,0.8492392807745505,705,400,False
model,0.64,0.8,2.5,0.2,score_point,0.02269503546099291,1.1357500000000003,0.1975,0.8025,0.8710990502035278,705,400,False
model,0.72,0.3,3.5,0.2,score_point,0.02269503546099291,1.1480000000000001,0.265,0.735,0.8281690140845069,705,400,False
model,0.65,0.8,2.5,0.2,score_point,0.02269503546099291,1.1527500000000002,0.2075,0.7925,0.8649386084583902,705,400,False
model,0.27,1.0,3.5,0.2,score_point,0.02269503546099291,1.15625,0.0625,0.9375,0.9481668773704173,705,400,False
model,0.28,1.0,3.5,0.2,score_point,0.02269503546099291,1.1625,0.065,0.935,0.9468354430379747,705,400,False
model,0.66,0.8,2.5,0.2,score_point,0.02269503546099291,1.1655000000000002,0.215,0.785,0.8602739726027397,705,400,False
model,0.73,0.3,3.5,0.2,score_point,0.02269503546099291,1.1720000000000002,0.2725,0.7275,0.8231966053748232,705,400,False
model,0.35,1.0,3.0,0.2,score_point,0.02269503546099291,1.175,0.0875,0.9125,0.9346991037131882,705,400,False
model,0.7,0.4,3.5,0.2,score_point,0.02269503546099291,1.175,0.25,0.75,0.8379888268156425,705,400,False
model,0.67,0.8,2.5,0.2,score_point,0.02269503546099291,1.1782500000000002,0.2225,0.7775,0.8555708390646493,705,400,False
model,0.68,0.8,2.5,0.2,score_point,0.02269503546099291,1.1825000000000003,0.225,0.775,0.8539944903581268,705,400,False
model,0.63,0.9,2.5,0.2,score_point,0.02269503546099291,1.1920000000000002,0.1825,0.8175,0.8802153432032301,705,400,False
model,0.71,0.4,3.5,0.2,score_point,0.02269503546099291,1.1982500000000003,0.2575,0.7425,0.8330995792426369,705,400,False
model,0.64,0.9,2.5,0.2,score_point,0.02269503546099291,1.2160000000000002,0.1975,0.8025,0.8710990502035278,705,400,False
model,0.65,0.9,2.5,0.2,score_point,0.02269503546099291,1.2320000000000002,0.2075,0.7925,0.8649386084583902,705,400,False
model,0.8,0.4,2.5,0.2,score_point,0.02269503546099291,1.24,0.4,0.6,0.7317073170731707,705,400,False
model,0.66,0.9,2.5,0.2,score_point,0.02269503546099291,1.244,0.215,0.785,0.8602739726027397,705,400,False
model,0.67,0.9,2.5,0.2,score_point,0.02269503546099291,1.256,0.2225,0.7775,0.8555708390646493,705,400,False
model,0.68,0.9,2.5,0.2,score_point,0.02269503546099291,1.2600000000000002,0.225,0.775,0.8539944903581268,705,400,False
model,0.63,1.0,2.5,0.2,score_point,0.02269503546099291,1.27375,0.1825,0.8175,0.8802153432032301,705,400,False
model,0.81,0.4,2.5,0.2,score_point,0.02269503546099291,1.2872500000000002,0.4225,0.5775,0.7140649149922722,705,400,False
model,0.76,0.2,3.5,0.2,score_point,0.02269503546099291,1.2889999999999997,0.33,0.67,0.7836257309941521,705,400,False
model,0.64,1.0,2.5,0.2,score_point,0.02269503546099291,1.29625,0.1975,0.8025,0.8710990502035278,705,400,False
model,0.65,1.0,2.5,0.2,score_point,0.02269503546099291,1.31125,0.2075,0.7925,0.8649386084583902,705,400,False
model,0.8,0.2,3.0,0.2,score_point,0.02269503546099291,1.32,0.4,0.6,0.7317073170731707,705,400,False
model,0.77,0.2,3.5,0.2,score_point,0.02269503546099291,1.3219999999999998,0.34,0.66,0.7764705882352942,705,400,False
model,0.66,1.0,2.5,0.2,score_point,0.02269503546099291,1.3225,0.215,0.785,0.8602739726027397,705,400,False
model,0.67,1.0,2.5,0.2,score_point,0.02269503546099291,1.33375,0.2225,0.7775,0.8555708390646493,705,400,False
model,0.68,1.0,2.5,0.2,score_point,0.02269503546099291,1.3375,0.225,0.775,0.8539944903581268,705,400,False
model,0.82,0.4,2.5,0.2,score_point,0.02269503546099291,1.3397500000000002,0.4475,0.5525,0.6938775510204082,705,400,False
