policy_type,threshold,action_delay,timeout,score_point_s,score_mode,cutoff_rate,mean_latency,timeout_rate,detect_rate,f1,n_hold_spans,n_eot_spans,is_pareto
model,0.77,0.8,3.5,0.2,score_point,0.00425531914893617,2.1635000000000004,0.505,0.495,0.658901830282862,705,400,False
model,0.79,0.7,3.5,0.2,score_point,0.00425531914893617,2.1839999999999997,0.53,0.47,0.6362098138747885,705,400,False
model,0.75,1.0,3.5,0.2,score_point,0.00425531914893617,2.1875,0.475,0.525,0.6851549755301795,705,400,False
model,0.76,1.0,3.5,0.2,score_point,0.00425531914893617,2.1875,0.475,0.525,0.6851549755301795,705,400,False
model,0.78,0.8,3.5,0.2,score_point,0.00425531914893617,2.21075,0.5225,0.4775,0.6430976430976431,705,400,False
model,0.77,0.9,3.5,0.2,score_point,0.00425531914893617,2.2129999999999996,0.505,0.495,0.658901830282862,705,400,False
model,0.79,0.8,3.5,0.2,score_point,0.00425531914893617,2.2310000000000003,0.53,0.47,0.6362098138747885,705,400,False
model,0.8,0.7,3.5,0.2,score_point,0.00425531914893617,2.24,0.55,0.45,0.6174957118353345,705,400,False
model,0.78,0.9,3.5,0.2,score_point,0.00425531914893617,2.2584999999999997,0.5225,0.4775,0.6430976430976431,705,400,False
model,0.77,1.0,3.5,0.2,score_point,0.00425531914893617,2.2625,0.505,0.495,0.658901830282862,705,400,False
model,0.79,0.9,3.5,0.2,score_point,0.00425531914893617,2.2779999999999996,0.53,0.47,0.6362098138747885,705,400,False
model,0.81,0.7,3.5,0.2,score_point,0.00425531914893617,2.282,0.565,0.435,0.6031195840554593,705,400,False
model,0.8,0.8,3.5,0.2,score_point,0.00425531914893617,2.285,0.55,0.45,0.6174957118353345,705,400,False
model,0.82,0.6,3.5,0.2,score_point,0.00425531914893617,2.28925,0.5825,0.4175,0.5859649122807017,705,400,False
model,0.78,1.0,3.5,0.2,score_point,0.00425531914893617,2.30625,0.5225,0.4775,0.6430976430976431,705,400,False
model,0.79,1.0,3.5,0.2,score_point,0.00425531914893617,2.325,0.53,0.47,0.6362098138747885,705,400,False
model,0.81,0.8,3.5,0.2,score_point,0.00425531914893617,2.3255,0.565,0.435,0.6031195840554593,705,400,False
model,0.8,0.9,3.5,0.2,score_point,0.00425531914893617,2.3299999999999996,0.55,0.45,0.6174957118353345,705,400,False
model,0.81,0.9,3.5,0.2,score_point,0.00425531914893617,2.3689999999999998,0.565,0.435,0.6031195840554593,705,400,False
model,0.8,1.0,3.5,0.2,score_point,0.00425531914893617,2.375,0.55,0.45,0.6174957118353345,705,400,False
model,0.81,1.0,3.5,0.2,score_point,0.00425531914893617,2.4125,0.565,0.435,0.6031195840554593,705,400,False
model,0.87,0.4,3.5,0.2,score_point,0.00425531914893617,2.5312499999999996,0.6875,0.3125,0.4734848484848485,705,400,False
model,0.87,0.5,3.5,0.2,score_point,0.00425531914893617,2.5625,0.6875,0.3125,0.4734848484848485,705,400,False
model,0.88,0.4,3.5,0.2,score_point,0.00425531914893617,2.6707499999999995,0.7325,0.2675,0.4196078431372549,705,400,False
model,0.88,0.5,3.5,0.2,score_point,0.00425531914893617,2.6975,0.7325,0.2675,0.4196078431372549,705,400,False
model,0.89,0.4,3.5,0.2,score_point,0.00425531914893617,2.8179999999999996,0.78,0.22,0.35845213849287166,705,400,False
